"","stationcode","objectid","originalid","toxbatchrecordid","sampledate","fieldreplicate","fieldsampleid","labsampleid","sampletypecode","matrixname","methodname","testduration","organismname","toxbatch","toxtestcomments","treatment","concentration","unittreatment","dilution","toxpointmethod","analytename","fractionname","wqsource","timepoint","unitanalytename","repcount","mean","stddev","statisticalmethod","alphavalue","probability","msd","evalthreshold","sigeffect","testqacode","labagencycode","toxsummarycomments","submissionid","lastchangedate","projectcode","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"422","SMC00911",412,988,149,2009-06-04,1,"","VCF0609109cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0609109_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,70,48.3,"Fisher",0.05,0.291,-88,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{A8650B35-89F8-41E7-A818-138B7C0CBE17}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00911",34.50797,-119.29854,402,"Ventura","Ventura"
"423","SMC00924",2968,4726,815,2014-06-25,1,"LAR00924","HT194519-14","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD5",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,80,0.4216,"Fisher",0.05,0.5,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{DD77B382-45FC-439B-8AD8-69EA5F3C69AF}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00924",34.22394,-118.18053,412,"Los Angeles","Los Angeles"
"424","SMC00924",132,708,98,2009-06-09,1,"LAR00924","HT131902-2","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD3","","None",0,"none",0,"None","Survival","None","Not Applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,-88,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{8C35D135-DB50-4EEC-BDCC-ECD93351926D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00924",34.22394,-118.18053,412,"Los Angeles","Los Angeles"
"425","SMC00924",133,709,98,2009-06-09,1,"LAR00924","HT131902-2","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD3","","None",0,"none",0,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,6.9,6.1,"T-test",0.05,1e-04,6,80,"SL","None","CLAEMD","Probability is <0.0001",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{E6878865-1D40-4591-996D-0D695B7129F5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00924",34.22394,-118.18053,412,"Los Angeles","Los Angeles"
"426","SMC00924",2969,4727,815,2014-06-25,1,"LAR00924","HT194519-14","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","14CerioEMD5",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,15.2,11.68,"T-test",0.05,0.4358,20,80,"NSG","None","CLAEMD",NA,5077,2014-10-30 14:42:08,NA,"SMC",2019-01-23 00:00:00,"true","{09F9D566-EBBD-4457-B6BA-B0500738D219}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00924",34.22394,-118.18053,412,"Los Angeles","Los Angeles"
"427","SMC00924",1870,3418,589,2012-06-12,1,"LAR00924","HT169942-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD3",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,13.6,6.818,"Wilcox",0.05,8e-04,-88,80,"SL","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{E1B9632B-380B-4834-81C5-C73B18525E5A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00924",34.22394,-118.18053,412,"Los Angeles","Los Angeles"
"428","SMC00924",1869,3417,589,2012-06-12,1,"LAR00924","HT169942-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD3",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,80,0.4216,"Fisher",0.05,0.709,-88,80,"NSG","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{3CB17511-39D7-43A9-B158-63366EB1CF62}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00924",34.22394,-118.18053,412,"Los Angeles","Los Angeles"
"429","SMC01004",103,679,97,2009-05-26,1,"LAR01004","HT131431-1","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD2","","None",0,"none",0,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{B2A7D7C4-8C6E-4A51-8AFB-F417F370EC46}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01004",34.15016,-118.16579,412,"Los Angeles","Los Angeles"
"430","SMC01004",104,680,97,2009-05-26,1,"LAR01004","HT131431-1","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD2","","None",0,"none",0,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,24.1,5.322,"Wilcox",0.05,0.9721,-88,80,"NSG","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{5D8B3F7C-6C4A-4C84-8E4B-F31F30278B1B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01004",34.15016,-118.16579,412,"Los Angeles","Los Angeles"
"431","SMC01040",131,707,98,2009-06-09,1,"LAR01040","HT131902-1","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD3","","None",0,"none",0,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,1.8,3.994,"T-test",0.05,1e-04,5,80,"SL","None","CLAEMD","Probability is <0.0001",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{5FC51B98-3D66-4046-8531-91AFF49C82AA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01040",34.30553,-118.15792,412,"Los Angeles","Los Angeles"
"432","SMC01040",130,706,98,2009-06-09,1,"LAR01040","HT131902-1","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","09CerioEMD3","","None",0,"none",0,"None","Survival","None","Not Applicable","Day 7","%",10,60,51.64,"Fisher",0.05,0.0433,-88,80,"SL","None","CLAEMD","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{9E1D7FFF-1A34-4E56-B41D-CDB6F79379AC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01040",34.30553,-118.15792,412,"Los Angeles","Los Angeles"
"433","SMC01096",499,1897,380,2010-06-07,1,"LAR01096","HT144219-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD1","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,17.7,8.551,"T-test",0.05,7e-04,5,80,"SL","H","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{25A7D8AF-8FE8-42D0-AD29-2A6401BDC820}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01096",34.28465,-118.29343,412,"Los Angeles","Los Angeles"
"434","SMC01096",500,1898,380,2010-06-07,2,"LAR01096","HT144219-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD1","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,80,0.4216,"Fisher",0.05,0.2368,-88,80,"NS","H","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{306444B7-3AB3-4FEF-87F3-7495BB149EAB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01096",34.28465,-118.29343,412,"Los Angeles","Los Angeles"
"435","SMC01096",498,1896,380,2010-06-07,1,"LAR01096","HT144219-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD1","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,0.3162,"Fisher",0.05,0.5,-88,80,"NSG","H","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{A8DB079F-3518-4AEE-A117-C4E8B65B517A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01096",34.28465,-118.29343,412,"Los Angeles","Los Angeles"
"436","SMC01096",501,1899,380,2010-06-07,2,"LAR01096","HT144219-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD1","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,7.5,7.976,"T-test",0.05,1e-04,5,80,"SL","H","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{1FEC87C3-23FB-4EA4-9CF4-B216CC41DA50}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01096",34.28465,-118.29343,412,"Los Angeles","Los Angeles"
"437","SMC01151",437,1013,155,2009-06-17,1,"","VCF0609211cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0609211_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,31.4,2.989,"T-test",0.05,0.976,2,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{AD0D9D8E-AF70-4DBE-99D8-F344C5E5E9E1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01151",34.3723,-118.97196,403,"Ventura","Santa Clara"
"438","SMC01151",436,1012,155,2009-06-17,1,"","VCF0609211cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0609211_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{2A0D0CB3-111D-4A48-ABB4-BCD37804765E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01151",34.3723,-118.97196,403,"Ventura","Santa Clara"
"439","SMC01196",544,1942,384,2010-07-14,1,"LAR01196","HT145402-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD3","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,0.3162,"Fisher",0.05,0.5,-88,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{76423B16-B702-4DD1-BD58-144E01730EF9}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01196",34.27835,-118.02952,412,"Los Angeles","Los Angeles"
"440","SMC01196",545,1943,384,2010-07-14,1,"LAR01196","HT145402-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD3","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,20,8.42,"Wilcox",0.05,0.0024,-88,80,"SL","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{039FEEB0-42B4-46B8-B02E-A712ED626D8C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01196",34.27835,-118.02952,412,"Los Angeles","Los Angeles"
"441","SMC01208",506,1904,380,2010-06-08,1,"LAR01208","HT144256-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD1","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{AC305597-069D-43D3-8792-F8E3766E8EE6}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01208",34.19015,-118.5365,412,"Los Angeles","Los Angeles"
"442","SMC01208",507,1905,380,2010-06-08,1,"LAR01208","HT144256-1","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD1","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,17.6,8.618,"T-test",0.05,7e-04,5,80,"SL","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{CA23E320-6342-494C-9CB1-D08E951D4169}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01208",34.19015,-118.5365,412,"Los Angeles","Los Angeles"
"443","SMC01215",1280,2678,498,2011-07-13,1,"SMC01215","VCF0711094c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0711094cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{EF9EC969-8D83-4135-83DD-A3AFD2A1E790}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01215",34.33968,-119.06784,403,"Ventura","Santa Clara"
"444","SMC01215",1282,2680,498,2011-07-13,1,"SMC01215","VCF0711094c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_VCF0711094cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,23.8,3.327,"Mann-U",0.05,0.176,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{543C9DF7-994A-452C-A4E7-E8ADC22993CE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01215",34.33968,-119.06784,403,"Ventura","Santa Clara"
"445","SMC01248",1210,2608,482,2011-07-26,1,"SGUR01248","SGR0711247c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0711247cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,18.1,7.233,"T-test",0.05,0.235,6.104,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{7DF073AF-ED65-4DBD-AF59-ABFAFF17954A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01248",34.25895,-117.74499,405,"Los Angeles","San Gabriel"
"446","SMC01248",1208,2606,482,2011-07-26,1,"SGUR01248","SGR0711247c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0711247cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{EF918BBE-BA7F-49D7-A70F-D75B513CD206}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01248",34.25895,-117.74499,405,"Los Angeles","San Gabriel"
"447","SMC01260",1775,3323,574,2012-07-16,1,"SGLR01260","SGR0712.116c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0712.116cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{E26AE9E2-9B9B-46BF-860B-7AD6E5A070A5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel"
"448","SMC01260",1777,3325,574,2012-07-16,1,"SGLR01260","SGR0712.116c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0712.116cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,30.1,8.825,"T-test",0.05,0.997,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{7D1DCBB9-C5A7-4179-8BAB-04B130B44610}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel"
"449","SMC01278",322,898,129,2009-06-17,1,"","SGR0609214cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0609214_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{D4A2D932-BF4E-4715-A04C-1044434AB5EC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel"
"450","SMC01278",323,899,129,2009-06-17,1,"","SGR0609214cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0609214_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,28.6,3.627,"T-test",0.05,0.956,4,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{52B6E591-13EC-467A-AD71-C68D3CB7C8C1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel"
"451","SMC01320",502,1900,380,2010-06-07,1,"LAR01320","HT144219-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD1","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","H","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{BB64A867-D933-4D8A-9066-52DFA27BA03C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01320",34.29856,-118.25082,412,"Los Angeles","Los Angeles"
"452","SMC01320",503,1901,380,2010-06-07,1,"LAR01320","HT144219-3","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD1","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,12.7,7.818,"T-test",0.05,1e-04,5,80,"SL","H","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{806546AD-D277-4693-A676-02E8012B1574}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01320",34.29856,-118.25082,412,"Los Angeles","Los Angeles"
"453","SMC01358",956,2354,420,2011-07-12,1,"LAR01358","HT158130-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD4",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,28.8,4.315,"Wilcox",0.05,0.4701,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{5918864E-463C-4434-9D91-A75871DB33B4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01358",33.90965,-118.24673,412,"Los Angeles","Los Angeles"
"454","SMC01358",955,2353,420,2011-07-12,1,"LAR01358","HT158130-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","11CerioEMD4",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","CLAEMD",NA,32,2011-10-03 15:49:41,NA,"SMC",2019-01-23 00:00:00,"true","{EE8DA521-A2E7-4D62-BBC4-E92276677A2D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01358",33.90965,-118.24673,412,"Los Angeles","Los Angeles"
"455","SMC01424",381,957,141,2009-07-01,1,"","SGR0709005cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0709005_W_TOX","","None",0,"None",100,"None","Young/female","None","Not Applicable","Day 7","Num/Rep",10,19.9,5.259,"T-test",0.05,0.246,4,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{507238BB-4B87-4E08-B80D-FDCEF7D9C8C1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01424",34.24075,-117.81585,405,"Los Angeles","San Gabriel"
"456","SMC01424",380,956,141,2009-07-01,1,"","SGR0709005cer","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0709005_W_TOX","","None",0,"None",100,"None","Survival","None","Not Applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL","",3727,2010-07-23 10:01:32,NA,"SMC",2019-01-23 00:00:00,"true","{B67C1550-ABE2-46D4-AD4F-B721C55B637B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01424",34.24075,-117.81585,405,"Los Angeles","San Gabriel"
"457","SMC01452",540,1938,384,2010-07-15,1,"LAR01452","HT145440","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD3","","None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,0.3162,"Fisher",0.05,0.5,-88,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{B93DD407-F326-41D8-A077-3FC564110614}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01452",34.09095,-118.06675,412,"Los Angeles","Los Angeles"
"458","SMC01452",541,1939,384,2010-07-15,1,"LAR01452","HT145440","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","10CerioEMD3","","None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,28.1,10.44,"Wilcox",0.05,0.9571,-88,80,"NSG","None","CLAEMD","",4651,2011-02-24 08:58:07,NA,"SMC",2019-01-23 00:00:00,"true","{FDBCB2C3-ABB0-4E84-90B6-3712A5812712}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01452",34.09095,-118.06675,412,"Los Angeles","Los Angeles"
"459","SMC01454",1767,3315,562,2012-07-16,1,"SGLR01454","SGR0712.113c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0712.113cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{A6B690E7-6A37-405A-A448-6C52A9D9DD3B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01454",33.95504,-117.86127,405,"Los Angeles","San Gabriel"
"460","SMC01454",1769,3317,562,2012-07-16,1,"SGLR01454","SGR0712.113c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0712.113cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,15.2,3.393,"Mann-U",0.05,0.007,20,80,"SL","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{44DF0F92-AB35-4B2E-9EC4-A21F6E05B910}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01454",33.95504,-117.86127,405,"Los Angeles","San Gabriel"
"461","SMC01454",1773,3321,572,2012-07-16,2,"SGLR01454","SGR0712.114c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0712.114cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,15.6,3.836,"T-test",0.05,0.035,20,80,"SL","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{73C2734C-E101-4437-A14E-31E2F394CCF5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01454",33.95504,-117.86127,405,"Los Angeles","San Gabriel"
"462","SMC01454",1771,3319,572,2012-07-16,2,"SGLR01454","SGR0712.114c","Grab","samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0712.114cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,90,31.62,"Fisher",0.05,0.5,20,80,"NSG","None","ABCL",NA,5029,2012-10-30 11:15:14,NA,"SMC",2019-01-23 00:00:00,"true","{11FA850B-D793-4B31-BF2B-BC29EB9EF37B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01454",33.95504,-117.86127,405,"Los Angeles","San Gabriel"
"463","SMC01464",1865,3413,588,2012-06-07,1,"LAR01464","HT169807-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD2",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,70,0.483,"Fisher",0.05,0.291,-88,80,"NSL","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{DA3CF058-34D6-4EBC-A57D-07FD8C8FB8F0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01464",34.27516,-118.52666,412,"Los Angeles","Los Angeles"
"464","SMC01464",1866,3414,588,2012-06-07,1,"LAR01464","HT169807-2","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","12CerioEMD2",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,5.7,6.447,"T-test",0.05,1e-04,6.664,80,"SL","None","CLAEMD",NA,5032,2012-10-30 13:21:34,NA,"SMC",2019-01-23 00:00:00,"true","{97250C3E-5BC7-41B9-B7AB-ACF939331E40}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01464",34.27516,-118.52666,412,"Los Angeles","Los Angeles"
"465","SMC01504",1150,2548,465,2011-06-28,1,"SGUR01504","SGR0611314c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0611314cer_W_TOX",NA,"None",-88,"None",100,"None","Young/Female","None","Not applicable","Day 7","Num/rep",10,26.7,6.395,"T-test",0.05,0.95,4.403,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{299820C5-4B08-4FAC-A98D-47200F0F0DD1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01504",34.25327,-117.71385,405,"Los Angeles","San Gabriel"
"466","SMC01504",1152,2550,466,2011-06-28,2,"SGUR01504","SGR0611315c","Grab","Samplewater","EPA 821/R-02-013","7 days","CeDu","ABCL_SGR0611315cer_W_TOX",NA,"None",-88,"None",100,"None","Survival","None","Not applicable","Day 7","%",10,100,0,"Fisher",0.05,1,-88,80,"NSG","None","ABCL",NA,33,2011-10-14 14:51:50,NA,"SMC",2019-01-23 00:00:00,"true","{7A05441E-1A65-4924-BA8A-E8A328592B84}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01504",34.25327,-117.71385,405,"Los Angeles","San Gabriel"
