"","stationcode","objectid","sampleid","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","masterid","latitude","longitude","huc","county","smcshed"
"661","LALT503",6225,"LALT503_06212017_BMI_RWB_1",2017-06-21,6,21,2017,"BMI_RWB",1,NA,617,20,20,0.48622366,21.42857143,7.6618792,2.95,0.38502304,0,0.35914614,0,0.37208459,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LALT503",34.14832,-118.38907,412,"Los Angeles","Los Angeles"
"662","ME-CC",6232,"ME-CC_07072011_BMI_RWB_MCM_1",2011-07-07,7,7,2011,"BMI_RWB_MCM",1,NA,583,20,20,1.37221269,9.67741935,7.59356286,7,0.92183342,0.34,0.4698926,0,0.69586301,0.03,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"663","ME-CC",6234,"ME-CC_07122016_BMI_RWB_MCM_1",2016-07-12,7,12,2016,"BMI_RWB_MCM",1,NA,599,20,20,0.16694491,4.16666667,7.59356286,5.45,0.71771316,0.07,0.4294603,0,0.57358673,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"664","ME-CC",6229,"ME-CC_06202012_BMI_RWB_MCM_1",2012-06-20,6,20,2012,"BMI_RWB_MCM",1,NA,585,20,20,0,0,7.59356286,4,0.52676195,0.01,0.44415343,0,0.48545769,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"665","ME-CC",6227,"ME-CC_05302017_BMI_RWB_1",2017-05-30,5,30,2017,"BMI_RWB",1,NA,601,20,20,0.16638935,3.44827586,7.59356286,5.65,0.74405126,0.09,0.42148721,0,0.58276923,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"666","ME-CC",6228,"ME-CC_06122013_BMI_RWB_1",2013-06-12,6,12,2013,"BMI_RWB",1,NA,593,20,20,1.68634064,9.67741935,7.59356286,6.95,0.91524889,0.33,0.50130131,0,0.7082751,0.03,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"667","ME-CC",6235,"ME-CC_07252019_BMI_RWB_1",2019-07-25,7,25,2019,"BMI_RWB",1,NA,525,20,20,1.9047619,7.40740741,7.59356286,4.95,0.65186792,0.03,0.44727546,0,0.54957169,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"668","ME-CC",6230,"ME-CC_06242015_BMI_RWB_MCM_1",2015-06-24,6,24,2015,"BMI_RWB_MCM",1,NA,607,20,20,0.65897858,12,7.59356286,4,0.52676195,0.01,0.36673711,0,0.44674953,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"669","ME-CC",6231,"ME-CC_06282018_BMI_RWB_1",2018-06-28,6,28,2018,"BMI_RWB",1,NA,602,20,20,0.16611296,5.26315789,7.59356286,5.45,0.71771316,0.07,0.47029261,0,0.59400288,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"670","ME-CC",6233,"ME-CC_07122010_BMI_RWB_1",2010-07-12,7,12,2010,"BMI_RWB",1,NA,506,20,20,3.75494071,13.79310345,7.59356286,3,0.39507146,0,0.44847793,0,0.4217747,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"671","ME-CC",6226,"ME-CC_05272014_BMI_RWB_1",2014-05-27,5,27,2014,"BMI_RWB",1,NA,569,20,20,0,0,7.59356286,4.6,0.60577625,0.02,0.4490714,0,0.52742382,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-CC",34.17912,-119.03968,408,"Ventura","Calleguas"
"672","ME-SCR",6237,"ME-SCR_07112018_BMI_RWB_MCM_1",2018-07-11,7,11,2018,"BMI_RWB_MCM",1,NA,594,20,20,3.36700337,6.06060606,7.84023618,5.6,0.7142642,0.07,0.53865792,0.01,0.62646106,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-SCR",34.30063,-119.1097,403,"Ventura","Santa Clara"
"673","ME-SCR2",6236,"ME-SCR2_06172019_BMI_RWB_1",2019-06-17,6,17,2019,"BMI_RWB",1,NA,305,1,1,0.32786885,4.16666667,6.97519138,8,1.14692194,0.78,0.71089936,0.05,0.92891065,0.33,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403M01661",34.30608,-119.09618,403,"Ventura","Santa Clara"
"674","ME-VR2",6238,"ME-VR2_06112015_BMI_RWB_1",2015-06-11,6,11,2015,"BMI_RWB",1,NA,591,20,20,1.3536379,7.89473684,7.85882832,7.7,0.97978982,0.46,0.61176189,0.02,0.79577586,0.1,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"675","ME-VR2",6246,"ME-VR2_07192016_BMI_RWB_1",2016-07-19,7,19,2016,"BMI_RWB",1,NA,621,20,1,76.9726248,8.69565217,7.85882832,6,0.76347259,0.11,0.37178324,0,0.56762792,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"676","ME-VR2",6239,"ME-VR2_06142018_BMI_RWB_1",2018-06-14,6,14,2018,"BMI_RWB",1,NA,619,20,20,4.52342488,5,7.85882832,7.35,0.93525392,0.37,0.61534664,0.02,0.77530028,0.08,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"677","ME-VR2",6242,"ME-VR2_06212017_BMI_RWB_1",2017-06-21,6,21,2017,"BMI_RWB",1,NA,593,20,20,3.37268128,5,7.85882832,7.6,0.96706528,0.43,0.57138257,0.01,0.76922393,0.07,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"678","ME-VR2",6247,"ME-VR2_07312019_BMI_RWB_1",2019-07-31,7,31,2019,"BMI_RWB",1,NA,614,20,20,3.09446254,7.69230769,7.85882832,7,0.89071802,0.28,0.5899046,0.01,0.74031131,0.05,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"679","ME-VR2",6243,"ME-VR2_06242013_BMI_RWB_1",2013-06-24,6,24,2013,"BMI_RWB",1,NA,596,20,20,0.33557047,2.22222222,7.85882832,7.9,1.00523891,0.51,0.6779721,0.04,0.8416055,0.16,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"680","ME-VR2",6245,"ME-VR2_07072010_BMI_RWB_1",2010-07-07,7,7,2010,"BMI_RWB",1,NA,604,20,20,7.45033113,9.75609756,7.85882832,5.85,0.74438577,0.09,0.51892722,0,0.6316565,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"681","ME-VR2",6241,"ME-VR2_06202012_BMI_RWB_1",2012-06-20,6,20,2012,"BMI_RWB",1,NA,608,20,20,7.56578947,5.88235294,7.85882832,7.25,0.92252938,0.34,0.72746127,0.06,0.82499533,0.14,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"682","ME-VR2",6240,"ME-VR2_06142018_BMI_RWB_2",2018-06-14,6,14,2018,"BMI_RWB",2,NA,598,20,20,5.68561873,9.375,7.85882832,4.8,0.61077807,0.02,0.4764248,0,0.54360143,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"683","ME-VR2",6244,"ME-VR2_07062011_BMI_RWB_1",2011-07-06,7,6,2011,"BMI_RWB",1,NA,608,20,20,1.97368421,4.65116279,7.85882832,7.85,0.99887664,0.5,0.72586234,0.06,0.86236949,0.2,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME-VR2",34.34584,-119.29948,402,"Ventura","Ventura"
"684","SGLT506",6259,"SGLT506_07102019_BMI_RWB_1",2019-07-10,7,10,2019,"BMI_RWB",1,NA,248,1,1,20.96774194,14.70588235,7.82042787,3,0.38361072,0,0.64305287,0.02,0.5133318,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"685","SGLT506",6256,"SGLT506_06222017_BMI_RWB_1",2017-06-22,6,22,2017,"BMI_RWB",1,NA,667,20,20,4.04797601,15.15151515,7.82042787,4,0.51148097,0.01,0.49848471,0,0.50498284,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","CEDEN",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"686","SGLT506",6257,"SGLT506_06242014_BMI_RWB_1",2014-06-24,6,24,2014,"BMI_RWB",1,NA,626,20,20,0.31948882,8.69565217,7.82042787,4.95,0.6329577,0.03,0.54373709,0.01,0.58834739,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"687","SGLT506",6258,"SGLT506_07022018_BMI_RWB_1",2018-07-02,7,2,2018,"BMI_RWB",1,NA,629,20,20,1.11287758,10.34482759,7.82042787,4,0.51148097,0.01,0.51768928,0,0.51458513,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"688","SGLT506",6255,"SGLT506_06182012_BMI_RWB_1",2012-06-18,6,18,2012,"BMI_RWB",1,NA,605,20,20,2.14876033,10,7.82042787,4.55,0.5818096,0.01,0.55943707,0.01,0.57062333,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT506",34.06173,-117.99129,405,"Los Angeles","San Gabriel"
"689","SGLT508",6260,"SGLT508_08182016_BMI_RWB_1",2016-08-18,8,18,2016,"BMI_RWB",1,NA,598,20,20,1.6722408,7.69230769,7.75002295,3.95,0.50967591,0,0.27126345,0,0.39046968,0,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGLT508",33.79683,-118.08883,405,"Los Angeles","San Gabriel"
"690","SGUR103",6261,"SGUR103_05152014_BMI_RWB_1",2014-05-15,5,15,2014,"BMI_RWB",1,NA,574,20,20,13.93728223,10,7.74770261,10,1.29070519,0.94,0.92971843,0.35,1.11021181,0.75,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUR103",34.23218,-118.05822,405,"Los Angeles","San Gabriel"
"691","SGUR103",6263,"SGUR103_07182012_BMI_RWB_1",2012-07-18,7,18,2012,"BMI_RWB",1,NA,729,20,20,0.68587106,4.6875,7.74770261,8.1,1.04547121,0.59,1.09669195,0.71,1.07108158,0.67,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUR103",34.23218,-118.05822,405,"Los Angeles","San Gabriel"
"692","SGUR103",6262,"SGUR103_07102013_BMI_RWB_1",2013-07-10,7,10,2013,"BMI_RWB",1,NA,596,20,20,14.26174497,6.66666667,7.74770261,9.65,1.24553051,0.9,1.17008989,0.83,1.2078102,0.9,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUR103",34.23218,-118.05822,405,"Los Angeles","San Gabriel"
"693","SGUR103",6264,"SGUR103_07222010_BMI_RWB_1",2010-07-22,7,22,2010,"BMI_RWB",1,NA,657,20,20,7.15372907,13.63636364,7.74770261,8.6,1.11000647,0.72,0.85729552,0.21,0.983651,0.46,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUR103",34.23218,-118.05822,405,"Los Angeles","San Gabriel"
"694","SGUR103",6265,"SGUR103_08032011_BMI_RWB_1",2011-08-03,8,3,2011,"BMI_RWB",1,NA,594,20,20,0,0,7.74770261,8.3,1.07128531,0.65,1.1999296,0.87,1.13560746,0.8,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUR103",34.23218,-118.05822,405,"Los Angeles","San Gabriel"
"695","SGUT501",6266,"SGUT501_06192012_BMI_RWB_1",2012-06-19,6,19,2012,"BMI_RWB",1,NA,615,20,20,1.78861789,6.34920635,11.33804613,15.6,1.37589844,0.98,1.15462362,0.81,1.26526103,0.95,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT501",34.2408,-117.8833,405,"Los Angeles","San Gabriel"
"696","SGUT501",6267,"SGUT501_06262014_BMI_RWB_1",2014-06-26,6,26,2014,"BMI_RWB",1,NA,665,20,20,2.55639098,4.6875,11.33804613,14.6,1.28769982,0.93,1.00047886,0.5,1.14408934,0.82,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT501",34.2408,-117.8833,405,"Los Angeles","San Gabriel"
"697","SGUT503",6271,"SGUT503_07082013_BMI_RWB_1",2013-07-08,7,8,2013,"BMI_RWB",1,NA,592,20,20,1.35135135,2.08333333,7.59898293,9.7,1.27648662,0.93,0.71975936,0.06,0.99812299,0.5,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"698","SGUT503",6273,"SGUT503_07112016_BMI_RWB_1",2016-07-11,7,11,2016,"BMI_RWB",1,NA,584,20,20,6.67808219,5.45454545,7.59898293,8.45,1.11199092,0.72,0.99119782,0.48,1.05159437,0.63,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"699","SGUT503",6274,"SGUT503_07272011_BMI_RWB_1",2011-07-27,7,27,2011,"BMI_RWB",1,NA,521,20,20,0.19193858,2.17391304,7.59898293,7,0.92117591,0.34,0.85289735,0.21,0.88703663,0.24,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"700","SGUT503",6268,"SGUT503_05272010_BMI_RWB_1",2010-05-27,5,27,2010,"BMI_RWB",1,NA,561,20,20,1.06951872,4.76190476,7.59898293,7.8,1.02645316,0.56,0.74945431,0.08,0.88795373,0.24,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"701","SGUT503",6272,"SGUT503_07082015_BMI_RWB_1",2015-07-08,7,8,2015,"BMI_RWB",1,NA,576,20,20,0.34722222,3.44827586,7.59898293,7.65,1.00671367,0.51,0.92601805,0.34,0.96636586,0.42,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"702","SGUT503",6269,"SGUT503_06132012_BMI_RWB_1",2012-06-13,6,13,2012,"BMI_RWB",1,NA,430,1,20,0.46511628,3.92156863,7.59898293,8.95,1.1777892,0.82,0.84407035,0.19,1.01092977,0.53,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"703","SGUT503",6270,"SGUT503_07012014_BMI_RWB_1",2014-07-01,7,1,2014,"BMI_RWB",1,NA,625,20,20,0.64,4.54545455,7.59898293,8,1.05277247,0.61,0.78547945,0.12,0.91912596,0.31,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT503",34.29216,-117.83856,405,"Los Angeles","San Gabriel"
"704","SGUT504",6275,"SGUT504_06192012_BMI_RWB_1",2012-06-19,6,19,2012,"BMI_RWB",1,NA,584,20,20,1.54109589,10.63829787,8.84805183,9.7,1.09628653,0.69,0.86730173,0.23,0.98179413,0.45,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT504",34.2377,-117.8203,405,"Los Angeles","San Gabriel"
"705","SGUT504",6276,"SGUT504_06272014_BMI_RWB_1",2014-06-27,6,27,2014,"BMI_RWB",1,NA,619,20,20,1.453958,8.88888889,8.84805183,9.8,1.10758845,0.71,0.69322048,0.04,0.90040446,0.27,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT504",34.2377,-117.8203,405,"Los Angeles","San Gabriel"
"706","SGUT505",6278,"SGUT505_06262014_BMI_RWB_1",2014-06-26,6,26,2014,"BMI_RWB",1,NA,601,20,20,1.49750416,3.03030303,7.65485807,7,0.91445196,0.33,0.63870126,0.02,0.77657661,0.08,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT505",34.16939,-117.88932,405,"Los Angeles","San Gabriel"
"707","SGUT505",6277,"SGUT505_06182012_BMI_RWB_1",2012-06-18,6,18,2012,"BMI_RWB",1,NA,594,20,20,1.85185185,4.16666667,7.65485807,8,1.04508796,0.59,0.70875414,0.05,0.87692105,0.22,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SGUT505",34.16939,-117.88932,405,"Los Angeles","San Gabriel"
"708","SMC00027",6283,"SMC00027_06282016_BMI_RWB_1",2016-06-28,6,28,2016,"BMI_RWB",1,NA,583,20,20,0.85763293,6.06060606,6.56734593,4.85,0.73850229,0.08,0.64739218,0.02,0.69294723,0.03,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"709","SMC00027",6284,"SMC00027_07132015_BMI_RWB_MCM_1",2015-07-13,7,13,2015,"BMI_RWB_MCM",1,NA,595,20,20,0.84033613,4.54545455,6.56734593,5.65,0.8603171,0.23,0.66197832,0.03,0.76114771,0.07,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"710","SMC00027",6280,"SMC00027_06132017_BMI_RWB_1",2017-06-13,6,13,2017,"BMI_RWB",1,NA,588,20,20,0,0,6.56734593,6.9,1.05065274,0.6,0.76946726,0.1,0.91006,0.29,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"711","SMC00027",6281,"SMC00027_06182019_BMI_RWB_1",2019-06-18,6,18,2019,"BMI_RWB",1,NA,557,20,20,8.61759425,4.25531915,6.56734593,7.75,1.18008098,0.83,0.81083528,0.15,0.99545813,0.49,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"false","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"712","SMC00027",6282,"SMC00027_06262018_BMI_RWB_1",2018-06-26,6,26,2018,"BMI_RWB",1,NA,543,20,20,0,0,6.56734593,5.45,0.8298634,0.19,0.73763685,0.07,0.78375012,0.09,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"403BA0027",34.66254,-119.05249,403,"Ventura","Santa Clara"
"713","SMC00036",6288,"SMC00036_06202016_BMI_RWB_MCM_1",2016-06-20,6,20,2016,"BMI_RWB_MCM",1,NA,593,20,20,1.18043845,9.375,7.72509397,5,0.64724132,0.03,0.58456839,0.01,0.61590485,0.01,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas"
"714","SMC00036",6285,"SMC00036_04272017_BMI_RWB_1",2017-04-27,4,27,2017,"BMI_RWB",1,NA,584,20,20,0.34246575,2.77777778,7.72509397,5.75,0.74432752,0.09,0.56701672,0.01,0.65567212,0.02,2020-08-10 16:08:18,"Distinct set to NA","Yes",2,"machine","SMC",2020-08-10 16:08:18,"true","{00000000-0000-0000-0000-000000000000}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"408BA0036",34.21502,-118.87899,408,"Ventura","Calleguas"
