"","stationcode","objectid","originalid","projectcode","stationdesc","sampledate","evaluator","determination","determinationcomments","channeltype","structurewidth","structureshape","structureshapecomments","rightsideofstructure","rightvegetation","rightsidecomments","leftsideofstructure","leftvegetation","leftsidecomments","bottom","bottomcomments","vegetation","lowflowpresence","lowflowwidth","gradecontrolpresence","gradecontrollocation","gradecontrolcomments","channelmodcomments","lastchangedate","record_timestamp","app_timestamp","sitetype","novelsite","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"346","SMC00464",975,NA,NA,NA,2017-07-21,"Karin Wisenbaker","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{03AC3D82-EBD1-48C4-89AF-563312E6ED4A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00464",34.24152,-117.86683,405,"Los Angeles","San Gabriel"
"347","SMC00476",296,NA,"SMC_LARWMP_2009",NA,2009-06-08,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{8F53756A-A585-4BF7-A06A-BFB32D2C4776}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00476",34.24209,-118.13381,412,"Los Angeles","Los Angeles"
"348","SMC00479",114,NA,"SMC_VCWPD_2011","NA",2011-07-13,"B.Jones","Site visit","Review of historic data","Engineered","5 to 10 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{75B4805E-2011-4DFF-B313-1CB13CA0B960}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00479",34.2634,-119.24095,407,"Ventura","Santa Clara"
"349","SMC00480",115,NA,"SMC_SGRRMP_2009","NA",2009-05-13,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA","NA","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4FBECA0A-D111-4081-A033-52541BB93404}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00480",34.23434,-117.73155,405,"Los Angeles","San Gabriel"
"350","SMC00480",1000,9,"SMC_LARWMP_2018",NA,2018-07-02,"Karin Wisenbaker","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{1BC6530E-2CE8-4A08-AFE0-7573799CA51E}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"SMC00480",34.23434,-117.73155,405,"Los Angeles","San Gabriel"
"351","SMC00520",976,NA,NA,NA,2017-04-25,"Karin Wisenbaker","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{0F94E70E-5E9B-454E-A526-ABB3AFABF9E7}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"352","SMC00520",116,138,"SMC_LARWMP_2015",NA,2015-08-26,"Karin Wisenbaker","Site Visit",NA,"Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"NA","NA","NA","Absent","NA",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{A752E48C-C694-4F71-8C6F-BE930ADA2FF7}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00520",34.29626,-118.28252,412,"Los Angeles","Los Angeles"
"353","SMC00544",118,NA,"SMC_SGRRMP_2011","NA",2011-06-22,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA","NA","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{844F51CA-C1ED-4608-A64D-236AFDFD8016}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00544",34.14677,-117.74153,405,"Los Angeles","San Gabriel"
"354","SMC00544",1069,78,"SMC_SGRRMP_2019",NA,2019-06-27,"K. Wisenbaker","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-22 08:41:47,"false","{134621D1-7999-453F-8F50-B94602A5CBCD}","checker",2019-10-22 08:41:47,"checker",2019-10-22 08:41:47,"ABCL","alexis@aquaticbioassay.com","SGRRMP","2019","SMC",NA,"SMC00544",34.14677,-117.74153,405,"Los Angeles","San Gabriel"
"356","SMC00544",977,NA,NA,NA,2017-06-14,"Wendy Willis","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"Present",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6D3B56D1-E43F-453B-BFE0-E366C69C9B76}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00544",34.14677,-117.74153,405,"Los Angeles","San Gabriel"
"357","SMC00574",978,NA,NA,NA,2017-05-03,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Trapezoidal",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Present",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{10F67455-7826-4971-8842-017BD509BDDC}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00574",33.87972,-118.10851,405,"Los Angeles","San Gabriel"
"358","SMC00608",979,NA,NA,NA,2017-05-02,"Karin Wisenbaker","Site Visit",NA,"Engineered","5 to 10 m","Rectangular",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Absent",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{58DBAF41-6D35-4363-9A7A-791FBEE7EE8E}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00608",34.12344,-117.90223,405,"Los Angeles","San Gabriel"
"359","SMC00608",119,NA,"SMC_SGRRMP_2011","NA",2011-06-27,"B.Jones","Site visit","Review of historic data","Engineered","5 to 10 m","Rectangular","NA","Concrete","No","NA","Concrete","No","NA","Concrete","NA","Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6307A81C-5547-4355-ADB6-FE24A3D7AE20}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00608",34.12344,-117.90223,405,"Los Angeles","San Gabriel"
"360","SMC00608",1070,79,"SMC_SGRRMP_2019",NA,2019-07-22,"A. Wallengren","Site visit","","Engineered","5 to 10 m","Rectangular","","Concrete","No","","Concrete","No","","Grouted rock","","No","Absent","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-22 08:41:47,"false","{6B8F2F12-98F3-4F34-B3D8-2EF7037D1A15}","checker",2019-10-22 08:41:47,"checker",2019-10-22 08:41:47,"ABCL","alexis@aquaticbioassay.com","SGRRMP","2019","SMC",NA,"SMC00608",34.12344,-117.90223,405,"Los Angeles","San Gabriel"
"361","SMC00608",1001,10,"SMC_LARWMP_2018",NA,2018-06-27,"Karin Wisenbaker","Site visit","","Engineered","5 to 10 m","Rectangular","","Concrete","NR","","Concrete","NR","","Concrete","","No","Absent","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{2CEE969D-E9DB-4550-A794-11E7E1F79FFB}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"SMC00608",34.12344,-117.90223,405,"Los Angeles","San Gabriel"
"363","SMC00632",309,NA,"SMC_LARWMP_2011",NA,2011-06-13,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Concrete","Yes",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Present","1 to 5 m","Present","Within reach","reach between culverts",NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{7CC6EF61-E92F-4292-A3A6-2D660EA7AA8C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00632",34.14874,-118.55604,412,"Los Angeles","Los Angeles"
"365","SMC00660",120,169,"SMC_VCWPD_2015",NA,2015-07-14,"Karin Wisenbaker","Site Visit",NA,"Engineered","50 to 100 m","Natural",NA,"Earthen","Yes",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"No","Absent","NA","Present","Within reach",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C014B94F-810C-438E-A486-25AFF6292B87}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"408BA0660",34.26784,-118.93781,408,"Ventura","Calleguas"
"366","SMC00660",1088,97,"SMC_VCWPD_2019",NA,2019-06-17,"A. Wallengren","Site visit","","Engineered","10 to 50 m","Natural","","Earthen","Yes","","Earthen","Yes","","Soft/Natural","","No","Absent","NR","Present","Within 10 m downstream","","",NA,NA,NA,NA,NA,"SMC",2019-10-30 11:30:03,"false","{F6C9A3B0-C9FC-4585-9E33-42D6BBAC10BA}","checker",2019-10-30 11:30:03,"checker",2019-10-30 11:30:03,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC",NA,"408BA0660",34.26784,-118.93781,408,"Ventura","Calleguas"
"367","SMC00684",700,NA,"SMC_LARWMP_2011",NA,2011-06-27,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{22372BBC-60B1-46A3-9417-6B4C33576596}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00684",34.09698,-118.02373,412,"Los Angeles","Los Angeles"
"368","SMC00686",126,NA,"SMC_SGRRMP_2011","NA",2011-06-27,"B.Jones","Site visit","Review of historic data","Engineered","<5 m","Natural","NA","Earthen","Yes","NA","Earthen","Yes","NA","Soft/Natural","NA","Not Recorded","Absent","NA","Absent","NA","Upstream 45m",NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{F736BCAA-BCE3-486E-96DD-C2F746C349EF}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00686",34.0322,-117.83819,405,"Los Angeles","San Gabriel"
"369","SMC00686",1077,86,"SMC_SGRRMP_2019",NA,2019-08-07,"K. Wisenbaker","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Present","Within 10 m upstream","Within 10 m downstream","",NA,NA,NA,NA,NA,"SMC",2019-10-22 08:41:47,"false","{5CAA4446-1EA2-4647-AD25-D7603612E220}","checker",2019-10-22 08:41:47,"checker",2019-10-22 08:41:47,"ABCL","alexis@aquaticbioassay.com","SGRRMP","2019","SMC",NA,"SMC00686",34.0322,-117.83819,405,"Los Angeles","San Gabriel"
"370","SMC00748",305,NA,"SMC_LARWMP_2011",NA,2011-06-21,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{11C24D7B-DDC9-4510-95BE-6420377F9C02}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00748",34.07548,-118.0788,412,"Los Angeles","Los Angeles"
"371","SMC00756",356,NA,"SMC_LARWMP",NA,1950-01-01,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{CE923255-0A9A-483B-888A-195AC5E3087F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00756",34.14956,-118.39156,412,"Los Angeles","Los Angeles"
"372","SMC00827",129,NA,"SMC_VCWPD_2009","NA",2009-06-15,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{D722BE56-21D7-4ED3-B243-9B7C2563D93A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00827",34.55734,-119.18833,403,"Ventura","Santa Clara"
"373","SMC00830",324,NA,"SMC_LARWMP_2011",NA,2011-06-21,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Grouted Rock","No",NA,"Grouted Rock","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C9DC9FD8-681C-451F-9A31-30D24A1D75AA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00830",33.94305,-118.16606,412,"Los Angeles","Los Angeles"
"374","SMC00836",980,NA,NA,NA,2017-06-21,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Trapezoidal",NA,"Vegetative/Natural",NA,NA,"Vegetative/Natural",NA,NA,"Soft/Natural",NA,"No","Absent",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{0B7A6CB4-C6D8-40C9-9334-8898B2D30B3A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"408BA0836",34.19071,-119.00511,408,"Ventura","Calleguas"
"375","SMC00836",130,149,"SMC_VCWPD_2015",NA,2015-06-24,"Karin Wisenbaker","Site Visit",NA,"Engineered","5 to 10 m","Natural",NA,"Earthen","No",NA,"Earthen","No",NA,"Soft/Natural","soft/small boulders","No","Absent","NA","Present","Within 10 m upstream",NA,NA,2015-11-13,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{3353D5B0-F9BF-46D5-9904-6508B8D80F3D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"408BA0836",34.19071,-119.00511,408,"Ventura","Calleguas"
"376","SMC00836",1031,40,"SMC_VCWPD_2018",NA,2018-07-11,"Karin Wisenbaker","Site visit","","Engineered","50 to 100 m","Trapezoidal","","Earthen","NR","Vegetated","Earthen","NR","Vegetated","Soft/Natural","","No","Absent","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:49:25,"true","{F7843B6F-F6F5-45E5-B3AA-D97E841A5252}","checker",2019-04-05 06:49:25,"checker",2019-04-05 06:49:25,"ABCL","jeffb@sccwrp.org","VCWPD","2018","SMC",NA,"408BA0836",34.19071,-119.00511,408,"Ventura","Calleguas"
"377","SMC00836",1094,103,"SMC_VCWPD_2019",NA,2019-07-25,"A. Wallengren","Site visit","","Engineered","5 to 10 m","Natural","","Earthen","Yes","","Earthen","Yes","","Soft/Natural","","No","Absent","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-30 11:30:03,"false","{E72821A6-B5E3-4403-BDEB-BCFDE732C688}","checker",2019-10-30 11:30:03,"checker",2019-10-30 11:30:03,"ABCL","alexis@aquaticbioassay.com","VCWPD","2019","SMC",NA,"408BA0836",34.19071,-119.00511,408,"Ventura","Calleguas"
"379","SMC00864",981,NA,NA,NA,2017-05-02,"Karin Wisenbaker","Site Visit",NA,"Engineered","<5 m","Trapezoidal",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Absent",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{A798137A-5E0A-4982-B69A-63C2B871EBFF}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00864",34.09481,-117.85561,405,"Los Angeles","San Gabriel"
"380","SMC00911",135,NA,"SMC_VCWPD_2009","NA",2009-06-04,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6E012968-6522-44A2-AC75-2F4891236A3B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00911",34.50797,-119.29854,402,"Ventura","Ventura"
"381","SMC00924",294,NA,"SMC_LARWMP_2009",NA,2009-06-09,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{CD353E74-3F51-4954-8628-727329AEB752}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00924",34.22394,-118.18053,412,"Los Angeles","Los Angeles"
"382","SMC00924",983,NA,NA,NA,2017-05-24,"Karin Wisenbaker","Site Visit",NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1D729976-E891-4512-B6A6-281644446ED0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC00924",34.22394,-118.18053,412,"Los Angeles","Los Angeles"
"383","SMC01004",299,NA,"SMC_LARWMP_2009",NA,2009-05-26,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Present","1 to 5 m","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{562A4BD1-23BA-4D02-9BF9-E2ED5DCC552C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01004",34.15016,-118.16579,412,"Los Angeles","Los Angeles"
"384","SMC01004",1061,70,"SMC_LARWMP_2019",NA,2019-07-15,"K. Wisenbaker","Site visit","","Engineered","10 to 50 m","Trapezoidal","","Concrete","No","","Concrete","No","","Concrete","","No","Present","1 to 5 m","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-21 08:32:19,"false","{F18F095B-DB06-4FBC-BDC0-204C25893F63}","checker",2019-10-21 08:32:19,"checker",2019-10-21 08:32:19,"ABCL","alexis@aquaticbioassay.com","LARWMP","2019","SMC",NA,"SMC01004",34.15016,-118.16579,412,"Los Angeles","Los Angeles"
"385","SMC01040",295,NA,"SMC_LARWMP_2009",NA,2009-06-09,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{078D6C9F-AE08-4FF8-BF96-602DE9E6D4D1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01040",34.30553,-118.15792,412,"Los Angeles","Los Angeles"
"386","SMC01096",896,NA,"SMC_LARWMP_2010",NA,2010-06-07,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{D02A8B49-CD0C-4D45-B2C3-86B41EE5433A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01096",34.28465,-118.29343,412,"Los Angeles","Los Angeles"
"387","SMC01151",145,NA,"SMC_VCWPD_2009","NA",2009-06-17,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{329E5007-D424-4531-B0F7-DF2111A1716F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01151",34.3723,-118.97196,403,"Ventura","Santa Clara"
"388","SMC01164",149,NA,"SMC_LACFCD_2011",NA,2011-06-24,"Damon Owen","Site visit","Review of historic data","Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"No","NA","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4C233CD1-0287-4838-AE30-72B14470576C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01164",34.35078,-118.57968,403,"Los Angeles","Santa Clara"
"389","SMC01172",150,NA,"SMC_LACFCD_2009",NA,2009-06-24,"Damon Owen","Site visit","Review of historic data","Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"No","NA","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{36FB9AB9-BFC1-4AE3-A29D-7903407F51F8}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01172",34.0816,-118.85826,404,"Los Angeles","Santa Monica Bay"
"390","SMC01196",302,NA,"SMC_LARWMP_2010",NA,2010-07-14,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA","60m downstream- road crossing",NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4B5AF31F-1EAD-46F3-83DD-06F8CE77621B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01196",34.27835,-118.02952,412,"Los Angeles","Los Angeles"
"392","SMC01208",894,NA,"SMC_LARWMP_2010",NA,2010-06-08,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Grouted Rock","No",NA,"Grouted Rock","No",NA,"Concrete",NA,"Not Recorded","Present","1 to 5 m","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E85B68D3-2D9F-48F6-8EED-2960D416A955}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01208",34.19015,-118.5365,412,"Los Angeles","Los Angeles"
"393","SMC01215",153,NA,"SMC_VCWPD_2011","NA",2011-07-13,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{B2E235BD-517C-4879-8188-696CF0D82FBE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01215",34.33968,-119.06784,403,"Ventura","Santa Clara"
"394","SMC01248",154,NA,"SMC_SGRRMP_2011","NA",2011-07-26,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA","NA","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{51F91850-5A4D-4F9C-BA91-C5CB69E7DD04}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01248",34.25895,-117.74499,405,"Los Angeles","San Gabriel"
"395","SMC01248",1078,87,"SMC_SGRRMP_2019",NA,2019-08-08,"A. Wallengren","Site visit","","Natural","NR","NR","","NR","NR","","NR","NR","","NR","","NR","NR","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-22 08:41:47,"false","{CF50851F-B7E3-4B21-B9DD-A99B81AD03DC}","checker",2019-10-22 08:41:47,"checker",2019-10-22 08:41:47,"ABCL","alexis@aquaticbioassay.com","SGRRMP","2019","SMC",NA,"SMC01248",34.25895,-117.74499,405,"Los Angeles","San Gabriel"
"396","SMC01260",157,NA,"SMC_SGRRMP_2012","NA",2012-07-16,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular","NA","Concrete","No","NA","Concrete","No","NA","Concrete","NA","Not Recorded","Present","1 to 5 m","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{9B2AEB43-39FA-4320-9209-7165D155B34D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel"
"397","SMC01260",1076,85,"SMC_SGRRMP_2019",NA,2019-08-05,"A. Wallengren","Site visit","","Engineered","10 to 50 m","Rectangular","","Concrete","No","","Concrete","No","","Concrete","","No","Present","5+ m","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-10-22 08:41:47,"false","{E9BD6E66-4F68-4E1D-A9D6-A289E1A30468}","checker",2019-10-22 08:41:47,"checker",2019-10-22 08:41:47,"ABCL","alexis@aquaticbioassay.com","SGRRMP","2019","SMC",NA,"SMC01260",34.06502,-117.97473,405,"Los Angeles","San Gabriel"
"398","SMC01278",984,NA,NA,NA,2017-07-19,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Trapezoidal",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Present",NA,"Absent",NA,NA,NA,2018-05-17,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{522FCB56-3C51-41B8-9368-3DC6B8331591}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel"
"399","SMC01278",941,NA,NA,NA,2016-06-23,"Karin Wisenbaker","Site Visit",NA,"Engineered","10 to 50 m","Trapezoidal",NA,"Concrete",NA,NA,"Concrete",NA,NA,"Concrete",NA,"No","Present",NA,"Absent",NA,NA,NA,2017-03-07,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2FB82C87-37AF-4869-B580-9A9A45C63F70}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01278",33.82099,-118.06645,405,"Los Angeles","San Gabriel"
"400","SMC01288",287,NA,"SMC_LARWMP_2008",NA,2008-06-12,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{D3BAA001-4A98-41F5-9826-556A6E05C8A2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01288",34.18005,-118.31531,412,"Los Angeles","Los Angeles"
"401","SMC01320",895,NA,"SMC_LARWMP_2010",NA,2010-06-07,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,"cleared lot 40m away","NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{8155E30B-6D29-4D10-8056-C7F5E23D1FE5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC01320",34.29856,-118.25082,412,"Los Angeles","Los Angeles"
